name,category,lat,lon,district,street,price,popularity,characteristic,region
Hawker Chan Liao Fan  Toa Payoh,restaurant,1.3316965,103.849401,TOA PAYOH,Lorong 6 Toa Payoh,37.49 - 43.93,3,"#bonding, #dining, #pet-friendly",CENTRAL
River South (Hoe Nam) Prawn Noodles,restaurant,1.3287049,103.8695612,TOA PAYOH,Tai Thong Crescent,48.08 - 58.86,4,"#bonding, #dining",CENTRAL
Meng Kee Hougang Fried Oyster,restaurant,1.3289987,103.8698501,TOA PAYOH,Tai Thong Crescent,44.66 - 54.14,3,"#date-night, #dining, #family, #pet-friendly",CENTRAL
Holland Village XO Fish Head Mee Hoon,restaurant,1.3074284,103.784438,QUEENSTOWN,Dover Crescent,48.16 - 61.76,5,"#dining, #family",CENTRAL
Briyani by Hamidah Bi,restaurant,1.3268631,103.8850307,GEYLANG,Circuit Road,41.54 - 49.97,1,"#bonding, #dining, #family, #luxury, #social",CENTRAL
Straits Kitchen,restaurant,1.3064248,103.8334719,ORCHARD,Scotts Road,44.22 - 52.05,5,"#dining, #family, #pet-friendly, #social",CENTRAL
Happy Chef Western Food,restaurant,1.3051686,103.8625118,KALLANG,Crawford Lane,38.77 - 51.11,4,"#dining, #social",CENTRAL
85 Bedok North Fried Oyster,restaurant,1.3321195,103.9384756,BEDOK,Bedok North Avenue 4,34.45 - 44.14,3,"#dining, #family",EAST
Chai Chee Pork Porridge,restaurant,1.3322402,103.9388803,BEDOK,Bedok North Avenue 4,40.66 - 54.07,5,"#bonding, #dining, #family, #pet-friendly, #social",EAST
Depot Road Zhen Shan Mei Claypot Laksa (01-75,restaurant,1.2863631,103.8045743,BUKIT MERAH,Bukit Merah Lane 1,33.03 - 41.70,3,"#date-night, #dining",CENTRAL
Lau Phua Chay Authentic Roasted Delicacies,restaurant,1.286391,103.8044857,BUKIT MERAH,Bukit Merah Lane 1,47.50 - 57.06,1,"#dining, #family, #luxury, #social",CENTRAL
South Buona Vista Teochew Boneless Duck Rice,restaurant,1.3098525,103.8562825,KALLANG,Sam Leong Road,48.00 - 58.00,3,"#bonding, #dining, #social",CENTRAL
Hainan Fried Hokkien Prawn Mee,restaurant,1.302879,103.8638826,KALLANG,Beach Road,47.86 - 62.02,4,"#date-night, #dining, #family",CENTRAL
Hunan Cuisine Restaurant,restaurant,1.2840243,103.8442223,OUTRAM,Mosque Street;摩士街,47.84 - 61.05,3,"#bonding, #dining, #family",CENTRAL
Samys Curry,restaurant,1.3059521,103.811963,TANGLIN,Dempsey Road,33.61 - 38.79,5,"#date-night, #dining, #family",CENTRAL
oberstrasse,restaurant,1.3084986,103.8622024,KALLANG,Horne Road,39.97 - 48.58,4,"#dining, #pet-friendly",CENTRAL
Hokkai Villa,restaurant,1.2836252,103.8483817,OUTRAM,Pekin Street,34.58 - 48.90,5,"#date-night, #dining, #family",CENTRAL
Pizza Art,restaurant,1.2897728,103.8378541,SINGAPORE RIVER,Rodyk Street,33.19 - 42.23,4,"#bonding, #dining, #social",CENTRAL
Ayer Rajah Food Centre,restaurant,1.3117753,103.7597685,CLEMENTI,West Coast Drive,38.09 - 49.91,3,"#bonding, #date-night, #dining, #family, #pet-friendly",WEST
Pipes By Hattendo,restaurant,1.2803357,103.8405451,OUTRAM,331 New Bridge Road,31.26 - 44.22,4,"#bonding, #date-night, #dining, #family",CENTRAL
Song Fa Bak Kut Teh,restaurant,1.2888992,103.8476105,SINGAPORE RIVER,New Bridge Road,30.09 - 44.47,3,"#bonding, #dining, #luxury, #pet-friendly",CENTRAL
Himalaya Kitchen,restaurant,1.3323193,103.8840938,GEYLANG,MacPherson Road,37.61 - 49.49,4,"#bonding, #dining, #family",CENTRAL
Vegetarian Villas,restaurant,1.3470693,103.7245606,JURONG WEST,Jurong West Street 41,35.65 - 41.74,1,"#dining, #family",WEST
Sukiya ,restaurant,1.3005963,103.8447319,MUSEUM,Plaza Singapura,40.44 - 54.95,3,"#date-night, #dining",CENTRAL
Royal Host,restaurant,1.3031267,103.8339801,ORCHARD,Orchard Road,44.93 - 55.69,2,"#bonding, #dining",CENTRAL
Balestier Road Hoover Rojak,restaurant,1.3229085,103.8551526,NOVENA,Whampoa Drive,32.12 - 37.89,5,"#bonding, #dining, #pet-friendly, #social",CENTRAL
True Blue Cuisine,restaurant,1.2945459,103.8493977,MUSEUM,Armenian Street,37.22 - 48.40,5,"#dining, #family",CENTRAL
Lime,restaurant,1.2855401,103.8465873,OUTRAM,Upper Pickering Stree,47.10 - 56.82,4,"#date-night, #dining",CENTRAL
Santis,restaurant,1.2815704,103.8479771,OUTRAM,Telok Ayer Street,48.28 - 58.54,3,"#bonding, #dining, #family, #social",CENTRAL
Fumee by Habanos,restaurant,1.2918106,103.8595985,DOWNTOWN CORE,Raffles Boulevard,49.14 - 63.12,5,"#dining, #family",CENTRAL
dnergy,restaurant,1.2934273,103.8596709,DOWNTOWN CORE,Raffles Boulevard,41.05 - 55.77,3,"#date-night, #dining, #social",CENTRAL
Real Food,restaurant,1.3004926,103.8403755,ORCHARD,Orchard Road,40.35 - 54.48,5,"#dining, #family, #social",CENTRAL
Real Food,restaurant,1.2942934,103.8556552,DOWNTOWN CORE,Beach Road,32.59 - 41.58,1,"#bonding, #dining, #family",CENTRAL
Mata Thai Restaurant,restaurant,1.3324543,103.9137024,BEDOK,Bedok Reservoir Road,34.00 - 42.92,2,"#bonding, #dining, #family",EAST
Al Thohirah Restaurant,restaurant,1.3319904,103.9141905,BEDOK,Bedok Reservoir Road,47.53 - 53.33,1,"#dining, #family",EAST
Kampong Eating House,restaurant,1.3323739,103.9137185,BEDOK,Bedok Reservoir Road,49.13 - 61.31,1,"#bonding, #dining, #family, #social",EAST
7 Stars,restaurant,1.399037,103.8899278,SENGKANG,Anchorvale Crescent,41.74 - 53.18,2,"#dining, #family",NORTH-EAST
Al-Fazl Restaurant,restaurant,1.3330859,103.9155399,BEDOK,Bedok Reservoir Road,37.42 - 45.79,3,"#bonding, #dining, #family, #social",EAST
Seafood Paradise ,restaurant,1.2897151,103.8449476,SINGAPORE RIVER,River Valley Road,34.59 - 39.95,1,"#bonding, #date-night, #dining, #family",CENTRAL
Gaku Sushi Bar,restaurant,1.3764756,103.9550319,PASIR RIS,Pasir Ris Close,49.31 - 59.39,4,"#bonding, #date-night, #dining, #social",EAST
Royal Palm,restaurant,1.4112753,103.8447463,YISHUN,Social Club House,32.59 - 42.35,5,"#date-night, #dining, #family",NORTH
Cafe Football Singapore,restaurant,1.3426092,103.8677736,TOA PAYOH,Woodleigh Park,34.70 - 44.48,2,"#dining, #luxury",CENTRAL
Mrs Pho House,restaurant,1.3178021,103.8522979,KALLANG,Rangoon Road,37.98 - 46.78,4,"#bonding, #dining, #family",CENTRAL
Loos Hainanese Curry Rice,restaurant,1.284741,103.8324177,BUKIT MERAH,Seng Poh Road,40.54 - 54.48,1,"#dining, #family, #social",CENTRAL
Genki Sushi,restaurant,1.2848171,103.844883,OUTRAM,New Bridge Road,39.58 - 54.49,3,"#bonding, #dining, #family",CENTRAL
Lai Huat Seafood Restaurant,restaurant,1.3105727,103.8608702,KALLANG,Horne Road,37.88 - 42.89,1,"#dining, #family",CENTRAL
Xin Yue Lai Bak Kut Teh,restaurant,1.3102461,103.8612506,KALLANG,Horne Road,34.29 - 43.23,4,"#bonding, #dining, #family, #social",CENTRAL
il Cielo,restaurant,1.3058888,103.8293823,ORCHARD,Orchard Road,48.28 - 57.46,1,"#dining, #social",CENTRAL
Opus Bar & Grill,restaurant,1.3059597,103.829144,ORCHARD,Orchard Road,35.50 - 44.57,2,"#bonding, #dining, #family",CENTRAL
Leong Ji Kitchen,restaurant,1.3503113,103.8689949,SERANGOON,Serangoon Avenue 3,32.18 - 42.05,2,"#bonding, #dining, #family",NORTH-EAST
Perfect 12 Food Paradise,restaurant,1.3857428,103.8975872,SENGKANG,Compassvale Lane,35.53 - 46.26,1,"#bonding, #dining, #family",NORTH-EAST
Mitsuba Japanese Restaurant,restaurant,1.2890626,103.8463927,SINGAPORE RIVER,Eu Tong Sen Street,31.16 - 38.51,2,"#dining, #pet-friendly",CENTRAL
En Sushi,restaurant,1.2990204,103.8536705,ROCHOR,Middle Road,37.29 - 50.24,3,"#bonding, #dining, #family",CENTRAL
Good Year Coffee Shop,restaurant,1.3666275,103.9265976,PAYA LEBAR,Tampines Avenue,40.07 - 47.94,1,"#bonding, #dining, #family",EAST
Good Year Seafood Village,restaurant,1.3666176,103.9265473,PAYA LEBAR,Tampines Avenue,35.36 - 44.82,4,"#bonding, #dining",EAST
Chin Sin Huan Eating House,restaurant,1.3021372,103.8836242,KALLANG,Jalan Batu,30.23 - 35.86,5,"#bonding, #dining, #family",CENTRAL
Tenderbest Makcik Tuckshop,restaurant,1.3982967,103.8843634,SENGKANG,Anchorvale Street,49.11 - 61.58,5,"#date-night, #dining, #family, #social",NORTH-EAST
Mr. Prata,restaurant,1.3378811,103.9220469,BEDOK,Bedok Reservoir Road,32.78 - 41.99,1,"#bonding, #dining, #family, #pet-friendly",EAST
Ming Chung 1933,restaurant,1.3082965,103.8579017,KALLANG,Maude Road,35.39 - 45.88,1,"#bonding, #date-night, #dining",CENTRAL
Red Star,restaurant,1.2874606,103.8411551,OUTRAM,Chin Swee Road,34.09 - 44.66,3,"#dining, #family, #social",CENTRAL
French Fold,restaurant,1.2800594,103.8471857,OUTRAM,Telok Ayer Street,37.09 - 50.87,5,"#dining, #social",CENTRAL
Hoo Kee Bak Chang,restaurant,1.2835316,103.8158846,BUKIT MERAH,Bukit Merah Central,41.03 - 48.87,1,"#dining, #social",CENTRAL
Hoo Kee Bak Chang,restaurant,1.2794314,103.8467746,DOWNTOWN CORE,Maxwell Road,42.99 - 50.84,4,"#dining, #family, #social",CENTRAL
The Three Elephants,restaurant,1.283761,103.8159423,BUKIT MERAH,Bukit Merah Central,38.74 - 53.64,2,"#bonding, #date-night, #dining, #family, #pet-friendly, #social",CENTRAL
Selegie Soya Bean,restaurant,1.3964833,103.8728948,SENGKANG,Jalan Kayu,48.86 - 59.74,1,"#bonding, #dining",NORTH-EAST
Pizza Hut,restaurant,1.3958465,103.8728366,SENGKANG,Jalan Kayu,41.71 - 55.68,3,"#dining, #social",NORTH-EAST
Mongolia Taste ,restaurant,1.298084,103.8387905,RIVER VALLEY,Killiney Road,36.90 - 43.69,4,"#dining, #family, #social",CENTRAL
Jew Kit,restaurant,1.2981523,103.8388468,RIVER VALLEY,Killiney Road,30.57 - 41.18,5,"#bonding, #dining, #family, #social",CENTRAL
Killiney Curry Puff,restaurant,1.2983815,103.8390587,RIVER VALLEY,Killiney Road,48.68 - 57.70,4,"#bonding, #dining, #family",CENTRAL
Korea House,restaurant,1.2984794,103.8391341,RIVER VALLEY,Killiney Road,44.22 - 52.08,2,"#bonding, #dining, #family",CENTRAL
87 Just Thai,restaurant,1.2989896,103.8396011,RIVER VALLEY,Killiney Road,45.31 - 57.32,5,"#dining, #family, #pet-friendly, #social",CENTRAL
Jeongs Jjajang,restaurant,1.2986745,103.8393359,RIVER VALLEY,Killiney Road,39.18 - 45.62,4,"#bonding, #dining, #family, #social",CENTRAL
Orh-Kee Noodles ,restaurant,1.2988408,103.8394808,RIVER VALLEY,Killiney Road,49.08 - 54.61,3,"#bonding, #dining",CENTRAL
Shi Shuang Chuan Wei Hotpot,restaurant,1.4269043,103.8261337,MANDAI,Sembawang Road,44.37 - 59.37,2,"#bonding, #dining, #family, #social",NORTH
Nawabs Briyani,restaurant,1.4270649,103.8261807,MANDAI,Sembawang Road,41.55 - 46.94,5,"#dining, #family",NORTH
Eat First,restaurant,1.3128194,103.9240251,BEDOK,East Coast Road,30.14 - 44.97,1,"#bonding, #date-night, #dining, #family, #social",EAST
Jin Wee Restaurant,restaurant,1.3124148,103.925053,BEDOK,East Coast Road,40.39 - 47.00,5,"#bonding, #dining, #family, #luxury, #social",EAST
Xin Wang Hong Kong Cafe,restaurant,1.3128384,103.9247833,BEDOK,East Coast Road,46.70 - 54.79,4,"#dining, #luxury, #social",EAST
Trattoria Amanda,restaurant,1.2803859,103.8479873,OUTRAM,Stanley Street,32.96 - 47.06,4,"#bonding, #date-night, #dining",CENTRAL
The White Rocket,restaurant,1.2799611,103.8477289,OUTRAM,Stanley Street,41.05 - 49.89,1,"#date-night, #dining, #family, #pet-friendly",CENTRAL
Raku Raku,restaurant,1.2799188,103.8477031,OUTRAM,Stanley Street,31.21 - 42.95,5,"#dining, #yummy",CENTRAL
Eighteen By Three,restaurant,1.2798732,103.8476753,OUTRAM,Stanley Street,33.84 - 43.43,2,"#bonding, #date-night, #dining, #family",CENTRAL
Souperich,restaurant,1.2798245,103.8476457,OUTRAM,Stanley Street,45.71 - 54.52,3,"#dining, #luxury, #social",CENTRAL
LeNu,restaurant,1.2636712,103.8219776,BUKIT MERAH,Harbourfront Walk,38.63 - 44.41,2,"#bonding, #dining, #family, #social",CENTRAL
Wang Tian Kitchen,restaurant,1.2772384,103.8369021,BUKIT MERAH,Kampong Bahru Road,43.35 - 51.04,3,"#dining, #pet-friendly",CENTRAL
Mr. Uncle & Auntie,restaurant,1.3077717,103.8505735,ROCHOR,Race Course Road,32.45 - 39.61,2,"#dining, #family, #luxury, #social",CENTRAL
Mustard,restaurant,1.3079397,103.8506749,ROCHOR,Race Course Road,40.04 - 49.91,2,"#date-night, #dining, #family",CENTRAL
Happy Seafood Village,restaurant,1.3130496,103.8811697,GEYLANG,Lorong 23 Geylang,47.02 - 57.24,5,"#bonding, #date-night, #dining, #social",CENTRAL
Banh Mi Thit,restaurant,1.3138972,103.8853398,GEYLANG,Geylang Road,36.79 - 47.65,5,"#bonding, #dining, #family, #luxury",CENTRAL
Simply Wrapps,restaurant,1.2839956,103.8523795,DOWNTOWN CORE,Collyer Quay,41.41 - 48.72,1,"#bonding, #date-night, #dining, #luxury",CENTRAL
Banh Mi Brothers,restaurant,1.2840861,103.8523312,DOWNTOWN CORE,Collyer Quay,35.60 - 45.73,2,"#date-night, #dining, #family, #social",CENTRAL
Guacamole 360 Degree,restaurant,1.2837123,103.8529986,DOWNTOWN CORE,Collyer Quay,42.59 - 54.47,1,"#dining, #family",CENTRAL
The Pelican,restaurant,1.2852254,103.8538824,DOWNTOWN CORE,Fullerton Road,42.87 - 49.34,4,"#bonding, #dining, #family, #social",CENTRAL
PS.Cafe,restaurant,1.2863798,103.8541399,DOWNTOWN CORE,Fullerton Road,37.41 - 50.57,1,"#bonding, #dining, #family, #social",CENTRAL
Saizeriya,restaurant,1.3330827,103.8494612,TOA PAYOH,Lorong 6 Toa Payoh,34.89 - 45.73,4,"#bonding, #dining",CENTRAL
Baekjung,restaurant,1.2829456,103.8488604,OUTRAM,Telok Ayer Street,31.72 - 43.96,1,"#bonding, #dining, #social",CENTRAL
Fresh Plus,restaurant,1.2789839,103.8514848,DOWNTOWN CORE,Marina View,36.46 - 44.39,5,"#date-night, #dining, #family",CENTRAL
Wheat Baumkuchen,restaurant,1.2787425,103.8507244,DOWNTOWN CORE,Marina View,44.55 - 57.05,2,"#dining, #luxury, #pet-friendly, #social",CENTRAL
Non Neng Ji,restaurant,1.2842755,103.8523812,DOWNTOWN CORE,Collyer Quay,31.81 - 42.56,2,"#dining, #family, #social",CENTRAL
Colony,restaurant,1.2908946,103.8602408,DOWNTOWN CORE,Raffles Avenue,46.17 - 58.51,2,"#dining, #family",CENTRAL
Odette,restaurant,1.2899467,103.851523,DOWNTOWN CORE,Saint Andrew's Road,47.05 - 59.89,5,"#dining, #family, #social",CENTRAL
National Kitchen,restaurant,1.2908177,103.8520323,DOWNTOWN CORE,St Andrew's Road,32.25 - 42.68,1,"#dining, #family",CENTRAL
Hachi,restaurant,1.289515,103.8512809,DOWNTOWN CORE,St Andrew's Road,44.47 - 56.44,2,"#bonding, #dining, #family, #social",CENTRAL
Yn,restaurant,1.2902368,103.8517102,DOWNTOWN CORE,St Andrew's Road,47.38 - 61.98,2,"#bonding, #dining, #family",CENTRAL
Art di Daniele Sperindio,restaurant,1.2907462,103.8519927,DOWNTOWN CORE,St Andrew's Road,35.28 - 46.54,4,"#date-night, #dining, #family",CENTRAL
Waku Ghin,restaurant,1.2838861,103.8590156,DOWNTOWN CORE,St Andrew's Road,47.26 - 53.90,5,"#bonding, #dining, #luxury",CENTRAL
The Halia,restaurant,1.3113613,103.8149868,TANGLIN,Cluny Road,36.72 - 50.96,5,"#bonding, #dining",CENTRAL
Les Amis,restaurant,1.306608,103.8313124,ORCHARD,Scotts Road,41.59 - 55.46,2,"#date-night, #dining, #pet-friendly",CENTRAL
Rakuichi,restaurant,1.3032714,103.8104309,TANGLIN,Dempsey Road,33.61 - 47.56,1,"#bonding, #dining, #social",CENTRAL
Ippoh Tempura Bar,restaurant,1.3057463,103.8101389,TANGLIN,Dempsey Road,31.28 - 39.67,1,"#bonding, #dining, #family, #pet-friendly",CENTRAL
Candlenut,restaurant,1.3058126,103.810034,TANGLIN,Dempsey Road,37.10 - 52.05,1,"#bonding, #date-night, #dining",CENTRAL
RedDot BrewHouse,restaurant,1.3061481,103.8115096,TANGLIN,Dempsey Road,31.41 - 45.28,5,"#date-night, #dining, #family, #pet-friendly, #social",CENTRAL
Morsels,restaurant,1.3058715,103.8120148,TANGLIN,Dempsey Road,46.31 - 59.74,4,"#date-night, #dining, #family, #social",CENTRAL
Long Beach  Dempsey,restaurant,1.3060362,103.8119089,TANGLIN,Dempsey Road,32.30 - 46.93,2,"#dining, #family, #social",CENTRAL
Tree Lizard,restaurant,1.3060067,103.8120843,TANGLIN,Dempsey Road,34.07 - 41.58,3,"#bonding, #dining, #family, #social",CENTRAL
Blu Kouzina,restaurant,1.3034603,103.8103807,TANGLIN,Dempsey Road,48.65 - 62.28,4,"#dining, #family, #luxury, #social",CENTRAL
Pho Street,restaurant,1.281274,103.8508754,DOWNTOWN CORE,Raffles Quay,42.46 - 53.90,2,"#bonding, #dining, #family, #social",CENTRAL
L32 Handmade Noodles,restaurant,1.3139383,103.8870129,GEYLANG,Geylang Road,49.66 - 56.30,5,"#dining, #family, #luxury",CENTRAL
True Veggie,restaurant,1.3154884,103.8836905,GEYLANG,Lorong 27 Geylang,39.62 - 47.84,2,"#dining, #family, #luxury",CENTRAL
Heng Long Teochew Porridge Rice,restaurant,1.3041929,103.8604914,ROCHOR,North Bridge Road,45.67 - 60.12,4,"#bonding, #dining, #family, #social",CENTRAL
Camp Kilo Charcoal Club,restaurant,1.3060099,103.8661228,KALLANG,Kampong Bugis,30.15 - 37.46,1,"#date-night, #dining, #family, #pet-friendly",CENTRAL
The Curry Culture,restaurant,1.3018681,103.8401555,ORCHARD,Cuppage Road,37.80 - 46.95,4,"#dining, #family",CENTRAL
Paper Rice,restaurant,1.3000468,103.8450315,MUSEUM,Orchard Road Plaza Singapura,31.89 - 38.86,2,"#bonding, #dining, #family, #social",CENTRAL
Relish,restaurant,1.3226598,103.814484,TANGLIN,Bukit Timah Road,47.00 - 59.84,5,"#bonding, #dining, #family",CENTRAL
The Colonial at Scotts,restaurant,1.3107925,103.8351667,NEWTON,Scotts Road,44.34 - 56.56,3,"#bonding, #date-night, #dining",CENTRAL
Ah Hock Fried HokkienMee,restaurant,1.36431,103.8665843,SERANGOON,Kensington Park Road,34.23 - 44.44,2,"#date-night, #dining, #family",NORTH-EAST
Ang Mo Kio 409 Fried Carrot Cake 24,restaurant,1.3643368,103.8665255,SERANGOON,Kensington Park Road,32.00 - 41.95,4,"#date-night, #dining, #social",NORTH-EAST
Chomp Chomp Satay 34,restaurant,1.3643722,103.8664288,SERANGOON,Kensington Park Road,49.44 - 61.30,1,"#bonding, #dining, #family",NORTH-EAST
Ang Sa Lee Oyster Omelette 33,restaurant,1.3643603,103.8664649,SERANGOON,Kensington Park Road,42.86 - 50.68,4,"#bonding, #date-night, #dining, #family",NORTH-EAST
Chong Pang Huat 26,restaurant,1.3642961,103.8666122,SERANGOON,Kensington Park Road,37.79 - 47.95,2,"#dining, #luxury",NORTH-EAST
Rex,restaurant,1.2997545,103.849943,ROCHOR,Prinsep Street,37.48 - 48.70,4,"#bonding, #dining, #family",CENTRAL
Our Place Bistro,restaurant,1.315844,103.8046429,BUKIT TIMAH,19 Leedon Heights,35.12 - 48.36,2,"#dining, #social",CENTRAL
Soon Heng Rojak,restaurant,1.332528,103.8477809,TOA PAYOH,Lorong 6 Toa Payoh HDB Hub B1-23,39.12 - 44.38,5,"#bonding, #dining, #family",CENTRAL
Cavemen,restaurant,1.3267958,103.8438484,NOVENA,Jalan Dusun,35.58 - 48.00,4,"#dining, #family, #luxury, #social",CENTRAL
Otou San,restaurant,1.3268252,103.8465593,NOVENA,Ah Hood Road,33.70 - 38.81,2,"#bonding, #dining, #family, #social",CENTRAL
Chui Huay Lim Teochew Cuisine,restaurant,1.3138127,103.841296,NOVENA,Keng Lee Road,38.38 - 44.70,2,"#dining, #social",CENTRAL
Cheng Mun Chee Kee Pig Organ Soup,restaurant,1.3122215,103.8600475,KALLANG,Foch Road,34.13 - 39.29,1,"#date-night, #dining, #family, #luxury",CENTRAL
Old Airport Road Lor Mee,restaurant,1.326765,103.843351,NOVENA,Balestier Road,31.47 - 37.85,5,"#bonding, #dining, #family, #social",CENTRAL
Whampoa Keng,restaurant,1.3267023,103.8449687,NOVENA,Balestier Road,39.35 - 47.97,1,"#dining, #pet-friendly, #social",CENTRAL
Box n Sticks,restaurant,1.3085737,103.9112318,BEDOK,East Coast Road,47.85 - 60.92,4,"#bonding, #date-night, #dining, #luxury, #social",EAST
Yolo Icon Village,restaurant,1.2748018,103.8445204,DOWNTOWN CORE,Gopeng Street,49.62 - 58.90,4,"#dining, #yummy",CENTRAL
Wanton,restaurant,1.3133394,103.8605592,KALLANG,Jalan Besar,41.44 - 53.54,3,"#date-night, #dining",CENTRAL
Haig Road Putu Piring,restaurant,1.3721355,103.845696,ANG MO KIO,Ang Mo Kio,43.50 - 52.39,2,"#dining, #social",NORTH-EAST
Yu Long Dua Hotpot,restaurant,1.3268157,103.8474267,NOVENA,Jalan Rajah,35.28 - 47.15,5,"#bonding, #date-night, #dining, #family",CENTRAL
Sanook Kitchen,restaurant,1.3270736,103.8467759,NOVENA,Ah Hood Road,39.08 - 51.37,2,"#dining, #family",CENTRAL
Paradise Dynasty,restaurant,1.2915512,103.8506091,DOWNTOWN CORE,North Bridge Road,47.69 - 58.39,3,"#bonding, #dining, #social",CENTRAL
Sukiya ,restaurant,1.291438,103.8501924,DOWNTOWN CORE,Funan,47.99 - 62.50,2,"#bonding, #dining, #luxury, #pet-friendly, #social",CENTRAL
Yi Jia Buangkok Eating House,restaurant,1.3808568,103.8792515,HOUGANG,Buangkok Crescent,33.01 - 47.34,2,"#dining, #luxury, #social",NORTH-EAST
Tanamera Coffee,restaurant,1.289959,103.8373625,SINGAPORE RIVER,Rodyk Street,33.16 - 41.92,3,"#dining, #family, #pet-friendly, #social",CENTRAL
The Boiler,restaurant,1.2896513,103.8564281,DOWNTOWN CORE,Raffles Avenue,42.73 - 57.41,3,"#bonding, #date-night, #dining, #family, #luxury, #social",CENTRAL
D.O.P Mozzarella Bar & Restaurant,restaurant,1.2901854,103.8391107,SINGAPORE RIVER,Robertson Quay,39.75 - 52.49,1,"#bonding, #dining, #pet-friendly",CENTRAL
Bonchon Chicken,restaurant,1.3923036,103.895304,SENGKANG,Sengkang Square,44.00 - 56.62,4,"#dining, #family",NORTH-EAST
Genki Sushi,restaurant,1.3923524,103.8952659,SENGKANG,Sengkang Square,43.44 - 56.57,2,"#dining, #family, #luxury, #social",NORTH-EAST
Plank Sourdough Pizza,restaurant,1.3035511,103.8122224,TANGLIN,Loewen Road,33.96 - 48.22,3,"#bonding, #date-night, #dining, #luxury",CENTRAL
Indosunda,restaurant,1.321042,103.8417058,NOVENA,Thomson Road,39.25 - 48.64,1,"#bonding, #dining, #family",CENTRAL
Sinn Ji Hainanese Chicken Rice,restaurant,1.3205918,103.8419595,NOVENA,Thomson Road,37.86 - 43.98,4,"#dining, #yummy",CENTRAL
Braseiro,restaurant,1.3208715,103.8418353,NOVENA,Thomson Road,32.96 - 44.45,2,"#bonding, #dining, #luxury, #pet-friendly, #social",CENTRAL
Food Junction,restaurant,1.3343063,103.7430765,JURONG EAST,Westgate,42.79 - 53.11,4,"#dining, #family, #luxury, #pet-friendly, #social",WEST
Lees Taiwanese,restaurant,1.3204428,103.7564571,CLEMENTI,Faber Drive,45.28 - 53.94,2,"#bonding, #date-night, #dining, #family, #social",WEST
Din Tai Fung,restaurant,1.3018245,103.839552,ORCHARD,The Centrepoint,45.95 - 57.90,4,"#bonding, #dining",CENTRAL
Ah Loy Thai,restaurant,1.2983834,103.8567011,DOWNTOWN CORE,Tan Quee Lan Street,41.37 - 55.19,3,"#bonding, #date-night, #dining, #family",CENTRAL
Niu Dian Beef Noodles,restaurant,1.3267031,103.8458437,NOVENA,Balestier Road,33.48 - 42.51,3,"#dining, #yummy",CENTRAL
New Ubin,restaurant,1.327287,103.846673,NOVENA,Ah Hood Road,43.37 - 49.01,2,"#date-night, #dining, #family",CENTRAL
