name,category,lat,lon,brand,address,website,phone,district,street,price,popularity,characteristic
Legendary Hong Kong 香港傳奇,restaurant,1.3398865,103.7057669,,Jurong Point,https://lhk.com.sg/,+65 92973511,JURONG WEST,Jurong Point,49.94 - 58.61,1,"#bonding, #dining, #social"
De Luca Restaurant,restaurant,1.3179702,103.8426594,,Goldhill Plaza,,,NOVENA,Goldhill Plaza,44.55 - 58.43,5,"#bonding, #dining"
Beppu Menkan Japanese Noodle Restaurant,restaurant,1.284542,103.8475535,,Pickering Street,,,OUTRAM,Pickering Street,43.62 - 56.95,3,"#bonding, #dining, #social"
Ipoh curry noodle,restaurant,1.3621484,103.851807,,Ang Mo Kio Avenue 1,,,ANG MO KIO,Ang Mo Kio Avenue 1,33.54 - 40.31,3,"#bonding, #date-night, #dining, #family"
Botanico at The Garage,restaurant,1.3189632,103.8155809,,Cluny Park Road,,,TANGLIN,Cluny Park Road,35.24 - 47.71,1,"#dining, #family"
Big Brand Satay Boutique,restaurant,1.2839601,103.8467906,,Cross Street,,,OUTRAM,Cross Street,34.78 - 40.90,5,"#dining, #family, #pet-friendly"
Ji Ji Noodle House,restaurant,1.2854763,103.8457953,,New Bridge Road,,,OUTRAM,New Bridge Road,47.11 - 52.59,3,"#bonding, #date-night, #dining, #family, #luxury"
Inle Myanmar Restaurant,restaurant,1.2920844,103.850694,,North Bridge Road,,,DOWNTOWN CORE,North Bridge Road,44.76 - 56.10,1,"#bonding, #dining, #social"
Ta lu prawn noodle,restaurant,1.2841961,103.847036,,Nankin Street,,,OUTRAM,Nankin Street,30.81 - 43.83,5,"#bonding, #dining, #family, #social"
Max’s restaurant,restaurant,1.3076394,103.8335786,,Scotts Road,,,ORCHARD,Scotts Road,41.34 - 49.40,1,"#bonding, #dining, #pet-friendly"
The Assembly Ground,restaurant,1.2993963,103.847699,,Cathay Forecourt,,,MUSEUM,Cathay Forecourt,48.79 - 62.90,5,"#dining, #family, #luxury, #pet-friendly"
The Grumpy Bear,restaurant,1.3547732,103.8309845,,Upper Thomson Road,,,BISHAN,Upper Thomson Road,31.05 - 43.27,5,"#dining, #yummy"
Pranakorn,restaurant,1.3893242,103.9873527,,Changi Village Road,,,CHANGI,Changi Village Road,33.91 - 42.54,2,"#bonding, #dining, #family, #luxury"
Mr Mamak,restaurant,1.3883702,103.9869375,,Changi Village Road,,,CHANGI,Changi Village Road,39.04 - 49.37,5,"#bonding, #date-night, #dining, #family, #social"
Zazz Pizza,restaurant,1.3027476,103.8505485,,Short Street,,,ROCHOR,Short Street,46.08 - 54.64,3,"#bonding, #dining, #family"
Carpenter and Cook,restaurant,1.3408297,103.7735816,,Lorong Kilat,https://www.carpenterandcook.com/,+65 6463 3648,BUKIT TIMAH,Lorong Kilat,44.81 - 56.82,2,"#bonding, #dining"
King of fried rice,restaurant,1.3619683,103.8550982,,Ang Mo Kio Avenue 10,,,ANG MO KIO,Ang Mo Kio Avenue 10,41.77 - 48.90,4,"#dining, #luxury, #social"
Pranakorn,restaurant,1.3893218,103.9873427,,Changi Village Road,,,CHANGI,Changi Village Road,32.03 - 37.31,2,"#bonding, #dining, #social"
Thai’d Me Up,restaurant,1.3164161,103.8355308,,Bukit Timah Road,,,NEWTON,Bukit Timah Road,34.56 - 49.27,1,"#bonding, #date-night, #dining"
Mr Mamak,restaurant,1.3882469,103.9869479,,Changi Village Road,,,CHANGI,Changi Village Road,35.38 - 44.75,2,"#date-night, #dining, #social"
Sushi Express,restaurant,1.3543146,103.9449129,Sushi Plus,Tampines 1,https://www.sushiexpress.com.sg/,+65 67892877,TAMPINES,Tampines 1,43.65 - 57.66,1,"#bonding, #dining, #family, #luxury, #social"
Genki Sushi,restaurant,1.3523288,103.9449438,,Tampines Central 5,https://genkisushi.com.sg/,6816 4573,TAMPINES,Tampines Central 5,40.87 - 49.58,3,"#dining, #family"
Itacho Sushi,restaurant,1.3527988,103.9448807,,Tampines Central 5,https://www.itachosushi.com.sg/,6789 5388,TAMPINES,Tampines Central 5,33.00 - 38.64,2,"#bonding, #dining, #family, #luxury"
Sushi Express Take Out,restaurant,1.3538317,103.9446606,,Tampines Central 1,,6970 2766,TAMPINES,Tampines Central 1,45.72 - 54.81,2,"#bonding, #date-night, #dining, #pet-friendly, #social"
,restaurant,1.2845199,103.8439573,,New Bridge Road,,,OUTRAM,New Bridge Road,45.98 - 55.54,5,"#dining, #social"
Burrata Joy Gustavo Lapasta,restaurant,1.3031939,103.9031479,,Marine Parade Road,,+65 8333 2742,MARINE PARADE,Marine Parade Road,44.41 - 54.48,4,"#date-night, #dining, #family, #pet-friendly"
Wan Chai HongKong Tea Room 灣仔香港奶茶店,restaurant,1.3343334,103.7471021,,IMM,http://www.wanchai.sg/,+65 8561 8801,JURONG EAST,IMM,35.63 - 46.51,3,"#dining, #family"
Chaoniu Hot Pot,restaurant,1.2992383,103.8579144,,Fraser Street,https://www.chaoniu.com.sg/,+65 69098783,DOWNTOWN CORE,Fraser Street,39.70 - 46.19,2,"#date-night, #dining"
Nana's Green Tea,restaurant,1.2992869,103.8580628,,Fraser Street,https://global.nanasgreentea.com/,,DOWNTOWN CORE,Fraser Street,41.31 - 46.75,1,"#dining, #family"
SG Hawker,restaurant,1.2786342,103.8363217,,Hospital Drive,,,BUKIT MERAH,Hospital Drive,45.94 - 59.52,1,"#bonding, #date-night, #dining, #family, #pet-friendly"
Kaffe & Toast,restaurant,1.279534,103.8349655,,Hospital Drive,https://www.coffeeandtoast.com.sg/,,BUKIT MERAH,Hospital Drive,40.64 - 47.91,5,"#bonding, #dining, #family, #social"
Pangium,restaurant,1.3145629,103.8093493,,Gallop Road,https://www.restaurantpangium.sg/,,TANGLIN,Gallop Road,35.39 - 48.69,2,"#bonding, #date-night, #dining, #family"
Osteria Mozza,restaurant,1.3020717,103.8359381,,Orchard Road,http://www.hiltonsingaporeorchard.com/osteriamozza,+65 6831 6271,ORCHARD,Orchard Road,31.25 - 39.70,4,"#dining, #family"
Santouka,restaurant,1.2890371,103.8459561,,Clarke Quay Central,,+65 62240668,SINGAPORE RIVER,Clarke Quay Central,40.86 - 53.16,5,"#bonding, #dining, #pet-friendly"
Kim Dae Mun Korean Food,restaurant,1.3004036,103.8424126,,Orchard Road,,,ORCHARD,Orchard Road,33.12 - 44.69,4,"#dining, #yummy"
Kitchenman Nasi Lemak,restaurant,1.3123779,103.8630201,,Kallang Avenue,,,KALLANG,Kallang Avenue,38.08 - 48.69,1,"#bonding, #dining, #family, #luxury, #social"
Naowarat,restaurant,1.3272328,103.8455375,,Balestier Road,,+65 6909 3600,NOVENA,Balestier Road,42.75 - 50.80,4,"#dining, #family, #pet-friendly, #social"
Yuen Kee Dumpling,restaurant,1.3003618,103.852006,,Middle Road,,,ROCHOR,Middle Road,33.93 - 40.28,2,"#dining, #yummy"
Coffee Lounge,restaurant,1.3084257,103.8339896,,Scotts Road,https://www.goodwoodparkhotel.com/dining/coffee-lounge,+65 67301746,ORCHARD,Scotts Road,43.55 - 50.98,4,"#bonding, #dining"
L'Espresso,restaurant,1.3087855,103.8343693,,Scotts Road,https://www.goodwoodparkhotel.com/dining/l-espresso,+65 67301743,ORCHARD,Scotts Road,33.99 - 43.76,1,"#bonding, #date-night, #dining, #family, #social"
Gordon Grill,restaurant,1.3088849,103.8343137,,Scotts Road,https://www.goodwoodparkhotel.com/dining/gordon-grill,+65 67301744,ORCHARD,Scotts Road,32.70 - 38.75,5,"#dining, #family"
Min Jiang,restaurant,1.3086682,103.8343097,,Scotts Road,https://www.goodwoodparkhotel.com/dining/min-jiang,+65 67301704,ORCHARD,Scotts Road,31.26 - 36.31,1,"#dining, #family"
Pizza Hut,restaurant,1.3297426,103.873789,Pizza Hut,MacPherson Road,https://www.pizzahut.com.sg/,+65 6280 1103,TOA PAYOH,MacPherson Road,36.29 - 43.57,2,"#bonding, #dining, #family"
Nanbantei 南蛮亭,restaurant,1.3069683,103.8336261,,Far East Plaza,,,ORCHARD,Far East Plaza,37.20 - 49.75,1,"#dining, #yummy"
Ah Yat Kitchen 阿一厨坊,restaurant,1.306833,103.8335146,,Far East Plaza,,+65 62352988,ORCHARD,Far East Plaza,37.33 - 50.96,5,"#bonding, #dining, #family, #luxury"
Yaowarat Thai Kway Chap,restaurant,1.361441,103.8862004,,Upper Serangoon Road,,,HOUGANG,Upper Serangoon Road,43.44 - 51.96,4,"#date-night, #dining, #family"
,restaurant,1.3039485,103.7623288,,Clementi West Street 2,,,CLEMENTI,Clementi West Street 2,34.54 - 46.62,5,"#dining, #family"
Nassim Hill Bakery Bistro Bar,restaurant,1.3056352,103.8229963,,Tanglin Road,https://nassimhill.com.sg/,+65 9099 6405,TANGLIN,Tanglin Road,32.92 - 39.73,2,"#dining, #family, #luxury"
Reve,restaurant,1.2808187,103.8421005,,Kreta Ayer Road,https://reve-sg.com/,83712588,OUTRAM,Kreta Ayer Road,34.50 - 46.92,1,"#dining, #yummy"
Tim Ho Wan 添好運,restaurant,1.293152,103.8319347,,Kim Seng Promenade Great World,https://www.timhowan.com/menu/singapore/,+65 64832000,SINGAPORE RIVER,Kim Seng Promenade Great World,45.51 - 58.24,3,"#dining, #family"
28 Black,restaurant,1.2806873,103.8429038,,Teck Lim Rd,,,OUTRAM,Teck Lim Rd,44.43 - 51.67,5,"#bonding, #date-night, #dining, #family, #luxury, #pet-friendly"
Hortus,restaurant,1.284862,103.8640812,,Marina Gardens Drive,https://hortus.com.sg/,+65 6702 0158,MARINA SOUTH,Marina Gardens Drive,32.27 - 43.77,3,"#dining, #family"
Mr. Holmes Bakehouse,restaurant,1.2852563,103.8524715,,Battery Road,https://mrholmesbakehouse.sg/,+65 6509 0195,DOWNTOWN CORE,Battery Road,36.77 - 43.81,1,"#bonding, #date-night, #dining"
Mangiano,restaurant,1.3209678,103.8417674,,Thomson Road,,,NOVENA,Thomson Road,31.23 - 44.18,3,"#dining, #yummy"
Yummiz,restaurant,1.3186132,103.8435333,,Thomson Road,,,NOVENA,Thomson Road,45.13 - 50.67,4,"#bonding, #dining"
Torasho,restaurant,1.2787104,103.8443559,,Tras Street,https://www.torasho.sg/,,OUTRAM,Tras Street,36.13 - 42.29,2,"#dining, #family"
Levant,restaurant,1.2786148,103.8443389,,Tras Street,https://www.levant.sg/,+65 6304 3298,OUTRAM,Tras Street,34.74 - 46.33,2,"#date-night, #dining"
Mandalay Style,restaurant,1.2922215,103.8506244,,North Bridge Road,,+65 6962 8895,DOWNTOWN CORE,North Bridge Road,37.22 - 45.96,1,"#date-night, #dining, #family"
Le Jardin,restaurant,1.2947166,103.8468799,,Cox Terrace,https://www.lejardin.com.sg/,6583388281,MUSEUM,Cox Terrace,35.91 - 43.19,4,"#dining, #family"
Ippudo 一風堂,restaurant,1.2906777,103.8457521,Ippudo,Clarke Quay,,,SINGAPORE RIVER,Clarke Quay,33.76 - 41.57,3,"#dining, #family, #luxury, #pet-friendly"
San Laksa,restaurant,1.3099638,103.8569828,,Kitchener Road,,,KALLANG,Kitchener Road,33.16 - 42.19,2,"#dining, #luxury"
NBCB,restaurant,1.3006984,103.8398042,,Orchard Road,https://nbcb.com.sg/,+65 88720160,ORCHARD,Orchard Road,45.16 - 58.31,5,"#bonding, #dining, #family, #social"
COL,restaurant,1.2791314,103.8414646,,Keong Saik Road,,,OUTRAM,Keong Saik Road,34.53 - 47.56,4,"#dining, #social"
Asian twist by 365 Food,restaurant,1.2914022,103.784655,,Science Park Drive,,,QUEENSTOWN,Science Park Drive,36.49 - 46.59,3,"#dining, #pet-friendly, #social"
Cherki,restaurant,1.2756228,103.8494894,,Straits Boulevard,,,DOWNTOWN CORE,Straits Boulevard,43.69 - 57.37,2,"#bonding, #dining, #family, #social"
Supreme Vege,restaurant,1.2971846,103.8523822,,Queen Street,,,ROCHOR,Queen Street,41.98 - 51.17,2,"#dining, #family, #luxury"
Wilder Mann,restaurant,1.3979673,103.818492,,Upper Thomson Road,http://www.wilder-mann.com.sg/index.html,6564591090,YISHUN,Upper Thomson Road,48.76 - 58.49,2,"#bonding, #dining, #family, #pet-friendly"
Holycrab,restaurant,1.2930103,103.8512147,,Stamford Road,,,DOWNTOWN CORE,Stamford Road,45.62 - 53.63,3,"#bonding, #date-night, #dining, #family"
2612 Little Vietnam Cuisine,restaurant,1.3381296,103.8458161,,Lorong 1 Toa Payoh,,,TOA PAYOH,Lorong 1 Toa Payoh,31.35 - 43.45,4,"#dining, #social"
Jade's Chicken,restaurant,1.3381561,103.8458171,,Lorong 1 Toa Payoh,,,TOA PAYOH,Lorong 1 Toa Payoh,32.32 - 45.28,2,"#bonding, #date-night, #dining, #family, #social"
Bangkok D.K. Food,restaurant,1.3380926,103.8458151,,Lorong 1 Toa Payoh,,,TOA PAYOH,Lorong 1 Toa Payoh,49.46 - 63.61,3,"#bonding, #dining, #family, #pet-friendly"
Ian-Tau Sarawak Laksa,restaurant,1.3381748,103.8458378,,Lorong 1 Toa Payoh,,,TOA PAYOH,Lorong 1 Toa Payoh,39.53 - 50.21,5,"#dining, #yummy"
Seroja,restaurant,1.2995853,103.8581354,,Fraser Street,https://seroja.sg/,+65 8522 2926,DOWNTOWN CORE,Fraser Street,31.62 - 40.58,2,"#dining, #family"
,restaurant,1.3213504,103.8527099,,Balestier Road,,,NOVENA,Balestier Road,44.68 - 51.83,3,"#bonding, #dining, #luxury, #social"
Ramen Bari-Uma,restaurant,1.3205326,103.8420049,,Thomson Road,,,NOVENA,Thomson Road,37.07 - 45.23,1,"#dining, #yummy"
The Oyster Cart,restaurant,1.316661,103.853224,,Rangoon Road,,,KALLANG,Rangoon Road,45.42 - 56.04,3,"#bonding, #dining, #social"
Suriwan Thai Kitchen,restaurant,1.3118915,103.8632648,,Lavender Street,,,KALLANG,Lavender Street,46.79 - 61.55,2,"#date-night, #dining, #family, #luxury"
Sri Lakshmi Nharasimha,restaurant,1.3129503,103.856425,,Serangoon Road,,,KALLANG,Serangoon Road,39.80 - 47.50,3,"#date-night, #dining, #family, #social"
Sin Ming Roti Prata,restaurant,1.355529,103.8364516,,Sin Ming Rd,https://m.facebook.com/pages/Sin-Ming-Roti-Prata/1596758203751915,,BISHAN,Sin Ming Rd,38.16 - 48.15,5,"#dining, #luxury"
Merci Marcel,restaurant,1.3064966,103.8295711,,Orchard Road,https://mercimarcelgroup.com/,,ORCHARD,Orchard Road,30.70 - 39.34,4,"#bonding, #dining, #family"
Kaayaloram,restaurant,1.3056302,103.8534532,,Dickson Road,,,ROCHOR,Dickson Road,38.11 - 45.52,5,"#date-night, #dining"
The Patio,restaurant,1.4590666,103.8439657,,Jalan Mempurong,,+65 9680 2145,SEMBAWANG,Jalan Mempurong,49.31 - 61.12,4,"#bonding, #dining, #family, #luxury"
Kwong Satay,restaurant,1.3139029,103.8845221,,Geylang Road,,,GEYLANG,Geylang Road,46.53 - 59.06,5,"#bonding, #dining, #luxury"
Pasta Express,restaurant,1.3469341,103.6807925,,Nanyang Avenue,,,WESTERN WATER CATCHMENT,Nanyang Avenue,37.85 - 44.60,1,"#bonding, #dining, #family"
The Crowded Bowl,restaurant,1.3468252,103.68079,,Nanyang Avenue,,,WESTERN WATER CATCHMENT,Nanyang Avenue,35.23 - 41.75,1,"#date-night, #dining, #social"
Wok Express,restaurant,1.3467359,103.6808173,,Nanyang Avenue,,,WESTERN WATER CATCHMENT,Nanyang Avenue,39.16 - 53.35,2,"#bonding, #date-night, #dining, #family"
The House Steam Boat Restaurant,restaurant,1.3466786,103.6808183,,Nanyang Avenue,,,WESTERN WATER CATCHMENT,Nanyang Avenue,35.04 - 47.88,2,"#dining, #family, #pet-friendly"
Eighteen Chefs,restaurant,1.3477155,103.6816406,,Nanyang Drive,https://www.eighteenchefs.com/,+65 6802 9540,WESTERN WATER CATCHMENT,Nanyang Drive,30.40 - 38.82,1,"#bonding, #dining, #family, #luxury, #social"
The Soup Spoon,restaurant,1.3197806,103.8435203,,Thomson Road,,,NOVENA,Thomson Road,45.66 - 51.79,4,"#date-night, #dining, #luxury"
Dee Sha Thai Cuisine,restaurant,1.313365,103.8603006,,Jalan Besar,,,KALLANG,Jalan Besar,49.11 - 58.39,3,"#bonding, #date-night, #dining"
New Shah Alam Restaurant,restaurant,1.2872991,103.8489586,,Circular Road,,,SINGAPORE RIVER,Circular Road,37.92 - 47.40,2,"#dining, #yummy"
Leaf Corner,restaurant,1.3364194,103.8874689,,Irving Place,https://leafcorner.sg/,+65 69318869,TOA PAYOH,Irving Place,32.86 - 42.35,2,"#dining, #family, #luxury"
Kushi Japanese Dining,restaurant,1.3336741,103.8879718,,MacPherson Road,http://kushidining.sg/,+65 69040728,TOA PAYOH,MacPherson Road,40.42 - 50.03,4,"#dining, #family, #social"
Jae's Kitchen,restaurant,1.3338031,103.8880282,,MacPherson Road,https://www.instagram.com/jaeskitchen.sg/,,TOA PAYOH,MacPherson Road,33.92 - 41.61,3,"#dining, #social"
Bánh Mì Bé Bi,restaurant,1.3327623,103.878885,,Upper Aljunied Road,https://www.facebook.com/banhmibebi/,+65 90543939,TOA PAYOH,Upper Aljunied Road,35.55 - 44.41,3,"#dining, #family"
Super Thai by Soi Aroy,restaurant,1.3328891,103.8788615,,Upper Aljunied Road,https://super-thai.com/,+65 81331680,TOA PAYOH,Upper Aljunied Road,44.42 - 56.08,4,"#bonding, #dining, #family, #social"
Kei Kaisendon,restaurant,1.3342637,103.8894627,,Tai Seng Street,https://www.keikaisendon.com/,+65 65399816,HOUGANG,Tai Seng Street,37.44 - 45.23,5,"#bonding, #dining"
Maki-San,restaurant,1.3288144,103.8694847,,Tai Thong Crescent,https://makisan.com/,+65 96302244,TOA PAYOH,Tai Thong Crescent,43.83 - 53.50,3,"#date-night, #dining, #family, #pet-friendly"
The Beef Station,restaurant,1.3284712,103.869596,,Tai Thong Crescent,https://www.thebeefstation.com.sg/,+65 63849149,TOA PAYOH,Tai Thong Crescent,36.83 - 48.09,1,"#bonding, #date-night, #dining, #family, #luxury, #pet-friendly"
51 Noodle House,restaurant,1.3284622,103.8695246,,Tai Thong Crescent,https://www.facebook.com/51NoodleHouse/,,TOA PAYOH,Tai Thong Crescent,38.55 - 52.05,2,"#bonding, #date-night, #dining, #social"
Sean Kee Duck Rice,restaurant,1.3145682,103.8885424,,Lorong 35 Geylang,,6596906606,GEYLANG,Lorong 35 Geylang,33.89 - 44.13,3,"#bonding, #dining, #social"
Ontama Don,restaurant,1.3246438,103.8514051,,Balestier Road,,,NOVENA,Balestier Road,38.31 - 52.75,3,"#date-night, #dining, #family, #social"
Collin's,restaurant,1.3246008,103.8514594,,Balestier Road,,,NOVENA,Balestier Road,41.61 - 52.43,2,"#dining, #family, #pet-friendly"
Mui Kee,restaurant,1.324436,103.8516709,,Balestier Road,https://www.muikee.com.sg/,,NOVENA,Balestier Road,42.21 - 51.52,1,"#dining, #family"
Kolkata Beckons,restaurant,1.3083344,103.8509577,,Race Course Road,,,ROCHOR,Race Course Road,33.38 - 42.34,2,"#dining, #family"
Lâp,restaurant,1.3125415,103.9002715,,Joo Chiat Road,,,GEYLANG,Joo Chiat Road,40.89 - 46.65,1,"#dining, #yummy"
Doki Doki Donburi,restaurant,1.2795994,103.8506042,,Shenton Way,,+65 6931 8493,DOWNTOWN CORE,Shenton Way,41.60 - 51.68,2,"#bonding, #dining"
Sushi Express,restaurant,1.3265634,103.9315983,,Bedok North Street 1,,,BEDOK,Bedok North Street 1,47.59 - 59.57,2,"#bonding, #dining, #family, #social"
Junshin Express,restaurant,1.3246039,103.9294206,,New Upper Changi Road,https://www.junshinsushi.com.sg/,+65 6844 9448,BEDOK,New Upper Changi Road,39.64 - 54.05,4,"#dining, #social"
SBCD,restaurant,1.2740153,103.8013476,,Alexandra Road,,,QUEENSTOWN,Alexandra Road,44.96 - 57.98,2,"#dining, #family"
Núodle 牛一嘴,restaurant,1.2735093,103.8017579,,Alexandra Road,,,QUEENSTOWN,Alexandra Road,38.99 - 48.55,1,"#dining, #family, #pet-friendly"
MacPherson Eating House,restaurant,1.288098,103.8485644,,South Bridge Road,,,SINGAPORE RIVER,South Bridge Road,49.46 - 54.66,2,"#bonding, #date-night, #dining, #luxury"
Soi 47,restaurant,1.2892544,103.8463781,,Eu Tong Sen Street,,,SINGAPORE RIVER,Eu Tong Sen Street,37.41 - 51.83,5,"#bonding, #date-night, #dining"
Picolino,restaurant,1.3247925,103.8512446,,Balestier Road,https://www.picolino.sg/,,NOVENA,Balestier Road,37.88 - 51.69,4,"#dining, #luxury, #pet-friendly"
Koo Kee,restaurant,1.3245051,103.8515872,,Balestier Road,,,NOVENA,Balestier Road,35.78 - 44.62,2,"#bonding, #dining, #family, #social"
,restaurant,1.3055913,103.8547055,,Upper Weld Road,,,ROCHOR,Upper Weld Road,47.06 - 58.66,1,"#bonding, #dining, #family, #luxury"
Wok Legend,restaurant,1.3055685,103.8547557,,Upper Weld Road,,,ROCHOR,Upper Weld Road,39.54 - 51.59,3,"#dining, #family"
Famous Whampoa Seafood White Bee Hoon,restaurant,1.3232579,103.8547741,,Whampoa Drive,,,NOVENA,Whampoa Drive,46.19 - 57.97,4,"#dining, #family"
Minutes,restaurant,1.2987466,103.8491205,,Bras Basah Road,,,MUSEUM,Bras Basah Road,40.99 - 49.46,4,"#date-night, #dining"
Zangliang Malatang,restaurant,1.2986108,103.8490044,,Bras Basah Road,,,MUSEUM,Bras Basah Road,30.75 - 44.75,1,"#dining, #family, #social"
Nature Cafe,restaurant,1.2864578,103.8092877,,Jalan Bukit Merah,https://naturecafe.com.sg,+65 6276 5049,BUKIT MERAH,Jalan Bukit Merah,43.13 - 57.05,4,"#bonding, #date-night, #dining, #family"
Himawari Japanese Restaurant OCC,restaurant,1.4135803,103.8448194,,"1 Orchid Club Rd #02-02/03, Driving Range unit (Carpark, A Orchid Country Club, 769162",,6834 3313,YISHUN,1 Orchid Club Rd #02-02/03,44.21 - 52.34,1,"#bonding, #date-night, #dining, #family, #luxury"
Lan Nuong,restaurant,1.311474,103.8609475,,Hamilton Road,,,KALLANG,Hamilton Road,45.76 - 56.54,2,"#dining, #luxury"
,restaurant,1.3640675,103.8491672,,Ang Mo Kio Street 32,,,ANG MO KIO,Ang Mo Kio Street 32,31.96 - 44.60,5,"#dining, #family, #social"
Friendship Food Court,restaurant,1.2844552,103.8422487,,Park Road,,,OUTRAM,Park Road,44.14 - 55.14,1,"#dining, #family, #social"
KNS RESTAURANT,restaurant,1.3329678,103.9381752,,Bedok North Avenue 4,https://knsrestaurant.com/,+65 64451619,BEDOK,Bedok North Avenue 4,38.08 - 47.01,3,"#dining, #social"
The Great Madras,restaurant,1.3050137,103.853004,,Madras Street,,,ROCHOR,Madras Street,45.76 - 52.97,3,"#bonding, #dining, #family"
Chong Qing Grilled Fish Upper Thomson,restaurant,1.3517411,103.8352718,,Upper Thomson Road,,,BISHAN,Upper Thomson Road,49.89 - 57.37,2,"#date-night, #dining, #family"
Kazoku Japanese Cuisine,restaurant,1.3184492,103.8426847,,Goldhill Plaza,,,NOVENA,Goldhill Plaza,40.01 - 48.12,5,"#bonding, #dining, #family"
Im Em Thai Kitchen,restaurant,1.3104116,103.8640981,,Kallang Avenue,https://imemthaikitchen.oddle.me/en_SG/,+65 9112 0662,KALLANG,Kallang Avenue,49.82 - 60.71,5,"#bonding, #dining"
The Banana Leaf Apolo,restaurant,1.3052594,103.8518807,The Banana Leaf Apollo,Serangoon Road,,+65 6297 1595,ROCHOR,Serangoon Road,39.22 - 54.00,1,"#dining, #family, #social"
Treasure Toast,restaurant,1.2961589,103.8554985,,Purvis Street,,+65 8233 3262,DOWNTOWN CORE,Purvis Street,32.39 - 45.10,2,"#dining, #family, #luxury"
Rainbow Rice House,restaurant,1.2872078,103.8468567,,North Canal Road,,,SINGAPORE RIVER,North Canal Road,30.81 - 42.75,2,"#bonding, #dining, #luxury"
Ban Mookata Original,restaurant,1.4333495,103.8292752,,Yishun Ring Road,,+65 92235685,YISHUN,Yishun Ring Road,39.03 - 45.37,4,"#bonding, #dining"
